county,total_subsidies_1995_2021,perc_state_total,state_abb,state
"Coffee County, Georgia",250931237,0.023,GA,Georgia
"Burke County, Georgia",240678799,0.022,GA,Georgia
"Sumter County, Georgia",231244243,0.021,GA,Georgia
"Terrell County, Georgia",228892838,0.021,GA,Georgia
"Berrien County, Georgia",214434729,0.02,GA,Georgia
"Crisp County, Georgia",209992980,0.019,GA,Georgia
"Calhoun County, Georgia",206711001,0.019,GA,Georgia
"Seminole County, Georgia",205697839,0.019,GA,Georgia
"Lee County, Georgia",200761790,0.018,GA,Georgia
"Turner County, Georgia",200317919,0.018,GA,Georgia
"Wilcox County, Georgia",196163582,0.018,GA,Georgia
"Grady County, Georgia",193404878,0.018,GA,Georgia
"Tift County, Georgia",191985290,0.018,GA,Georgia
"Baker County, Georgia",188932503,0.017,GA,Georgia
"Thomas County, Georgia",183761998,0.017,GA,Georgia
"Macon County, Georgia",161191562,0.015,GA,Georgia
"Screven County, Georgia",156112956,0.014,GA,Georgia
"Appling County, Georgia",149199679,0.014,GA,Georgia
"Randolph County, Georgia",145373561,0.013,GA,Georgia
"Cook County, Georgia",140352761,0.013,GA,Georgia
"Tattnall County, Georgia",131673792,0.012,GA,Georgia
"Dodge County, Georgia",129150377,0.012,GA,Georgia
"Pulaski County, Georgia",121609538,0.011,GA,Georgia
"Emanuel County, Georgia",120717657,0.011,GA,Georgia
"Jefferson County, Georgia",120227459,0.011,GA,Georgia
"Pierce County, Georgia",119090795,0.011,GA,Georgia
"Laurens County, Georgia",115100703,0.011,GA,Georgia
"Bacon County, Georgia",114737945,0.011,GA,Georgia
"Jenkins County, Georgia",113372274,0.01,GA,Georgia
"Jeff Davis County, Georgia",104072607,0.01,GA,Georgia
"Toombs County, Georgia",93692003,0.009,GA,Georgia
"Atkinson County, Georgia",93260951,0.009,GA,Georgia
"Bleckley County, Georgia",91105662,0.008,GA,Georgia
"Ben Hill County, Georgia",88366238,0.008,GA,Georgia
"Candler County, Georgia",86894762,0.008,GA,Georgia
"Webster County, Georgia",82884648,0.008,GA,Georgia
"Houston County, Georgia",73422063,0.007,GA,Georgia
"Wayne County, Georgia",72949981,0.007,GA,Georgia
"Clay County, Georgia",72821088,0.007,GA,Georgia
"Lowndes County, Georgia",70179741,0.006,GA,Georgia
"Dougherty County, Georgia",66391396,0.006,GA,Georgia
"Telfair County, Georgia",62421300,0.006,GA,Georgia
"Washington County, Georgia",52675892,0.005,GA,Georgia
"Peach County, Georgia",49932053,0.005,GA,Georgia
"Lanier County, Georgia",43444017,0.004,GA,Georgia
"Stewart County, Georgia",43231783,0.004,GA,Georgia
"Clinch County, Georgia",41940078,0.004,GA,Georgia
"Johnson County, Georgia",36472061,0.003,GA,Georgia
"Ware County, Georgia",35462197,0.003,GA,Georgia
"Evans County, Georgia",34691707,0.003,GA,Georgia
"Montgomery County, Georgia",32420798,0.003,GA,Georgia
"Effingham County, Georgia",31346277,0.003,GA,Georgia
"Morgan County, Georgia",31239579,0.003,GA,Georgia
"Taylor County, Georgia",30930988,0.003,GA,Georgia
"Twiggs County, Georgia",30683146,0.003,GA,Georgia
"Wheeler County, Georgia",29282070,0.003,GA,Georgia
"Marion County, Georgia",25831663,0.002,GA,Georgia
"Wilkes County, Georgia",24069792,0.002,GA,Georgia
"Hart County, Georgia",23281565,0.002,GA,Georgia
"Floyd County, Georgia",22771246,0.002,GA,Georgia
"Gordon County, Georgia",22748118,0.002,GA,Georgia
"Treutlen County, Georgia",21565263,0.002,GA,Georgia
"Bartow County, Georgia",21561487,0.002,GA,Georgia
"Schley County, Georgia",18475594,0.002,GA,Georgia
"Madison County, Georgia",16939765,0.002,GA,Georgia
"Elbert County, Georgia",16171922,0.001,GA,Georgia
"Putnam County, Georgia",16021989,0.001,GA,Georgia
"Oconee County, Georgia",15964847,0.001,GA,Georgia
"Polk County, Georgia",15803828,0.001,GA,Georgia
"Jackson County, Georgia",15362020,0.001,GA,Georgia
"Lamar County, Georgia",14885701,0.001,GA,Georgia
"Oglethorpe County, Georgia",14589936,0.001,GA,Georgia
"Crawford County, Georgia",13953956,0.001,GA,Georgia
"Walker County, Georgia",13844939,0.001,GA,Georgia
"Pike County, Georgia",13476225,0.001,GA,Georgia
"Carroll County, Georgia",13393643,0.001,GA,Georgia
"Quitman County, Georgia",13370514,0.001,GA,Georgia
"Walton County, Georgia",13314693,0.001,GA,Georgia
"Hall County, Georgia",13082071,0.001,GA,Georgia
"Warren County, Georgia",12377177,0.001,GA,Georgia
"Franklin County, Georgia",12297972,0.001,GA,Georgia
"Meriwether County, Georgia",11201744,0.001,GA,Georgia
"Brantley County, Georgia",10098191,0.001,GA,Georgia
"Monroe County, Georgia",10033024,0.001,GA,Georgia
"Echols County, Georgia",9456188,0.001,GA,Georgia
"Greene County, Georgia",9429954,0.001,GA,Georgia
"Chattooga County, Georgia",8809997,0.001,GA,Georgia
"Wilkinson County, Georgia",7651311,0.001,GA,Georgia
"McDuffie County, Georgia",7620880,0.001,GA,Georgia
"Banks County, Georgia",7413558,0.001,GA,Georgia
"Glascock County, Georgia",6931487,0.001,GA,Georgia
"Bryan County, Georgia",6916963,0.001,GA,Georgia
"Murray County, Georgia",6481742,0.001,GA,Georgia
"Jasper County, Georgia",6418999,0.001,GA,Georgia
"Upson County, Georgia",6064454,0.001,GA,Georgia
"Lincoln County, Georgia",5902854,0.001,GA,Georgia
"Henry County, Georgia",5580139,0.001,GA,Georgia
"Gilmer County, Georgia",5469509,0.001,GA,Georgia
"Barrow County, Georgia",4897092,0,GA,Georgia
"Whitfield County, Georgia",4888863,0,GA,Georgia
"Taliaferro County, Georgia",4816625,0,GA,Georgia
"Habersham County, Georgia",4623550,0,GA,Georgia
"White County, Georgia",4492769,0,GA,Georgia
"Newton County, Georgia",4272942,0,GA,Georgia
"Richmond County, Georgia",4201312,0,GA,Georgia
"Long County, Georgia",3995622,0,GA,Georgia
"Bibb County, Georgia",3648356,0,GA,Georgia
"Coweta County, Georgia",3604914,0,GA,Georgia
"Troup County, Georgia",3537670,0,GA,Georgia
"Talbot County, Georgia",3497983,0,GA,Georgia
"Union County, Georgia",3463755,0,GA,Georgia
"Jones County, Georgia",3427975,0,GA,Georgia
"Spalding County, Georgia",3424898,0,GA,Georgia
"Hancock County, Georgia",3282116,0,GA,Georgia
"Catoosa County, Georgia",3179732,0,GA,Georgia
"Lumpkin County, Georgia",3105492,0,GA,Georgia
"Heard County, Georgia",3095439,0,GA,Georgia
"Fannin County, Georgia",3051389,0,GA,Georgia
"Clarke County, Georgia",3034597,0,GA,Georgia
"Haralson County, Georgia",2712764,0,GA,Georgia
"Stephens County, Georgia",2695603,0,GA,Georgia
"Butts County, Georgia",2690741,0,GA,Georgia
"Forsyth County, Georgia",2514484,0,GA,Georgia
"Rabun County, Georgia",2364473,0,GA,Georgia
"Cherokee County, Georgia",2359695,0,GA,Georgia
"Harris County, Georgia",2351521,0,GA,Georgia
"Dawson County, Georgia",2038239,0,GA,Georgia
"Gwinnett County, Georgia",1983791,0,GA,Georgia
"Pickens County, Georgia",1946039,0,GA,Georgia
"Dade County, Georgia",1879970,0,GA,Georgia
"McIntosh County, Georgia",1654843,0,GA,Georgia
"Baldwin County, Georgia",1615706,0,GA,Georgia
"Chatham County, Georgia",1500433,0,GA,Georgia
"Charlton County, Georgia",1466782,0,GA,Georgia
"Columbia County, Georgia",1297821,0,GA,Georgia
"Towns County, Georgia",1254709,0,GA,Georgia
"Paulding County, Georgia",931805,0,GA,Georgia
"Fayette County, Georgia",861158,0,GA,Georgia
"Glynn County, Georgia",760753,0,GA,Georgia
"Fulton County, Georgia",690541,0,GA,Georgia
"Douglas County, Georgia",685949,0,GA,Georgia
"Liberty County, Georgia",674322,0,GA,Georgia
"Camden County, Georgia",517685,0,GA,Georgia
"Muscogee County, Georgia",305442,0,GA,Georgia
"Rockdale County, Georgia",171962,0,GA,Georgia
"Clayton County, Georgia",158848,0,GA,Georgia
"Cobb County, Georgia",122127,0,GA,Georgia
"Chattahoochee County, Georgia",109455,0,GA,Georgia
"DeKalb County, Georgia",41048,0,GA,Georgia
"Iroquois County, Illinois",895267264,0.027,IL,Illinois
"McLean County, Illinois",857402940,0.026,IL,Illinois
"Livingston County, Illinois",806844832,0.025,IL,Illinois
"La Salle County, Illinois",774270215,0.024,IL,Illinois
"Champaign County, Illinois",726170366,0.022,IL,Illinois
"Henry County, Illinois",670904105,0.021,IL,Illinois
"Bureau County, Illinois",668221105,0.02,IL,Illinois
"Vermilion County, Illinois",596858839,0.018,IL,Illinois
"Sangamon County, Illinois",572631141,0.018,IL,Illinois
"Lee County, Illinois",559204110,0.017,IL,Illinois
"Whiteside County, Illinois",555886773,0.017,IL,Illinois
"DeKalb County, Illinois",547648097,0.017,IL,Illinois
"Logan County, Illinois",529482774,0.016,IL,Illinois
"Christian County, Illinois",528788268,0.016,IL,Illinois
"Ogle County, Illinois",525864912,0.016,IL,Illinois
"Macoupin County, Illinois",493779048,0.015,IL,Illinois
"Shelby County, Illinois",480692885,0.015,IL,Illinois
"Hancock County, Illinois",471947911,0.014,IL,Illinois
"Wayne County, Illinois",468292056,0.014,IL,Illinois
"Stephenson County, Illinois",458191023,0.014,IL,Illinois
"Knox County, Illinois",453716938,0.014,IL,Illinois
"Montgomery County, Illinois",452169342,0.014,IL,Illinois
"Pike County, Illinois",431507798,0.013,IL,Illinois
"Edgar County, Illinois",428919976,0.013,IL,Illinois
"Kankakee County, Illinois",427011137,0.013,IL,Illinois
"Mercer County, Illinois",418204262,0.013,IL,Illinois
"Adams County, Illinois",398658889,0.012,IL,Illinois
"Warren County, Illinois",394822209,0.012,IL,Illinois
"Tazewell County, Illinois",393138201,0.012,IL,Illinois
"Ford County, Illinois",383556759,0.012,IL,Illinois
"Macon County, Illinois",382220402,0.012,IL,Illinois
"Woodford County, Illinois",382093674,0.012,IL,Illinois
"McDonough County, Illinois",379511242,0.012,IL,Illinois
"Washington County, Illinois",373546223,0.011,IL,Illinois
"Morgan County, Illinois",368691843,0.011,IL,Illinois
"Carroll County, Illinois",360741920,0.011,IL,Illinois
"Fayette County, Illinois",354490460,0.011,IL,Illinois
"Fulton County, Illinois",348030277,0.011,IL,Illinois
"Piatt County, Illinois",347977789,0.011,IL,Illinois
"White County, Illinois",345112187,0.011,IL,Illinois
"Clinton County, Illinois",340067897,0.01,IL,Illinois
"Douglas County, Illinois",330005063,0.01,IL,Illinois
"Mason County, Illinois",324826519,0.01,IL,Illinois
"Coles County, Illinois",316147927,0.01,IL,Illinois
"Jasper County, Illinois",314580106,0.01,IL,Illinois
"Hamilton County, Illinois",310353901,0.009,IL,Illinois
"Jo Daviess County, Illinois",304108585,0.009,IL,Illinois
"Greene County, Illinois",302431116,0.009,IL,Illinois
"Madison County, Illinois",299460512,0.009,IL,Illinois
"Effingham County, Illinois",288638622,0.009,IL,Illinois
"Clay County, Illinois",287554752,0.009,IL,Illinois
"Marion County, Illinois",286878291,0.009,IL,Illinois
"Clark County, Illinois",278593802,0.009,IL,Illinois
"Saint Clair County, Illinois",278043701,0.008,IL,Illinois
"Grundy County, Illinois",275732893,0.008,IL,Illinois
"Peoria County, Illinois",272757334,0.008,IL,Illinois
"Stark County, Illinois",264703784,0.008,IL,Illinois
"De Witt County, Illinois",261937341,0.008,IL,Illinois
"Will County, Illinois",260304107,0.008,IL,Illinois
"Marshall County, Illinois",253114115,0.008,IL,Illinois
"Crawford County, Illinois",251304349,0.008,IL,Illinois
"Gallatin County, Illinois",251295003,0.008,IL,Illinois
"Winnebago County, Illinois",250570395,0.008,IL,Illinois
"Henderson County, Illinois",248725686,0.008,IL,Illinois
"McHenry County, Illinois",246331234,0.008,IL,Illinois
"Richland County, Illinois",242629015,0.007,IL,Illinois
"Cass County, Illinois",239746577,0.007,IL,Illinois
"Bond County, Illinois",237902743,0.007,IL,Illinois
"Lawrence County, Illinois",232989260,0.007,IL,Illinois
"Moultrie County, Illinois",231761298,0.007,IL,Illinois
"Jefferson County, Illinois",231441602,0.007,IL,Illinois
"Randolph County, Illinois",228028016,0.007,IL,Illinois
"Kane County, Illinois",227808872,0.007,IL,Illinois
"Menard County, Illinois",226515206,0.007,IL,Illinois
"Cumberland County, Illinois",221642212,0.007,IL,Illinois
"Schuyler County, Illinois",214359775,0.007,IL,Illinois
"Rock Island County, Illinois",201142495,0.006,IL,Illinois
"Kendall County, Illinois",198881416,0.006,IL,Illinois
"Monroe County, Illinois",194452505,0.006,IL,Illinois
"Franklin County, Illinois",192267972,0.006,IL,Illinois
"Jersey County, Illinois",183401897,0.006,IL,Illinois
"Perry County, Illinois",180182795,0.006,IL,Illinois
"Boone County, Illinois",177339986,0.005,IL,Illinois
"Jackson County, Illinois",167612881,0.005,IL,Illinois
"Saline County, Illinois",164630197,0.005,IL,Illinois
"Brown County, Illinois",160593973,0.005,IL,Illinois
"Wabash County, Illinois",154207906,0.005,IL,Illinois
"Scott County, Illinois",152986428,0.005,IL,Illinois
"Edwards County, Illinois",131216315,0.004,IL,Illinois
"Union County, Illinois",111510848,0.003,IL,Illinois
"Massac County, Illinois",99899938,0.003,IL,Illinois
"Putnam County, Illinois",96804981,0.003,IL,Illinois
"Calhoun County, Illinois",93012362,0.003,IL,Illinois
"Pulaski County, Illinois",82528310,0.003,IL,Illinois
"Williamson County, Illinois",78325531,0.002,IL,Illinois
"Alexander County, Illinois",74317938,0.002,IL,Illinois
"Johnson County, Illinois",70692266,0.002,IL,Illinois
"Pope County, Illinois",43773701,0.001,IL,Illinois
"Lake County, Illinois",26765322,0.001,IL,Illinois
"Hardin County, Illinois",16664523,0.001,IL,Illinois
"Cook County, Illinois",13142041,0,IL,Illinois
"DuPage County, Illinois",6476841,0,IL,Illinois
"Knox County, Indiana",396977062,0.024,IN,Indiana
"Jasper County, Indiana",363295879,0.022,IN,Indiana
"White County, Indiana",361279527,0.022,IN,Indiana
"Montgomery County, Indiana",350663697,0.021,IN,Indiana
"Gibson County, Indiana",323097653,0.02,IN,Indiana
"Benton County, Indiana",318762652,0.019,IN,Indiana
"Boone County, Indiana",305554462,0.019,IN,Indiana
"Fountain County, Indiana",285932557,0.017,IN,Indiana
"La Porte County, Indiana",283700347,0.017,IN,Indiana
"Clinton County, Indiana",283069632,0.017,IN,Indiana
"Rush County, Indiana",275791330,0.017,IN,Indiana
"Newton County, Indiana",274086712,0.017,IN,Indiana
"Tippecanoe County, Indiana",269869801,0.016,IN,Indiana
"Kosciusko County, Indiana",268813267,0.016,IN,Indiana
"Daviess County, Indiana",266560009,0.016,IN,Indiana
"Posey County, Indiana",264889073,0.016,IN,Indiana
"Pulaski County, Indiana",264062591,0.016,IN,Indiana
"Carroll County, Indiana",263183629,0.016,IN,Indiana
"Randolph County, Indiana",260610190,0.016,IN,Indiana
"Decatur County, Indiana",255181473,0.015,IN,Indiana
"Warren County, Indiana",254042386,0.015,IN,Indiana
"Shelby County, Indiana",252310055,0.015,IN,Indiana
"Jay County, Indiana",251224847,0.015,IN,Indiana
"Wells County, Indiana",244457891,0.015,IN,Indiana
"Allen County, Indiana",237148244,0.014,IN,Indiana
"Madison County, Indiana",236876128,0.014,IN,Indiana
"Jackson County, Indiana",235796466,0.014,IN,Indiana
"Grant County, Indiana",233582909,0.014,IN,Indiana
"Wabash County, Indiana",233127714,0.014,IN,Indiana
"Cass County, Indiana",228451673,0.014,IN,Indiana
"Huntington County, Indiana",227758720,0.014,IN,Indiana
"Henry County, Indiana",225243833,0.014,IN,Indiana
"Bartholomew County, Indiana",212952078,0.013,IN,Indiana
"Putnam County, Indiana",208806598,0.013,IN,Indiana
"Sullivan County, Indiana",208500341,0.013,IN,Indiana
"Wayne County, Indiana",208473176,0.013,IN,Indiana
"Marshall County, Indiana",208103353,0.013,IN,Indiana
"Delaware County, Indiana",204699245,0.012,IN,Indiana
"Adams County, Indiana",204632771,0.012,IN,Indiana
"Miami County, Indiana",202851323,0.012,IN,Indiana
"Dubois County, Indiana",199524377,0.012,IN,Indiana
"Fulton County, Indiana",198270268,0.012,IN,Indiana
"Hancock County, Indiana",196117675,0.012,IN,Indiana
"Parke County, Indiana",195317075,0.012,IN,Indiana
"Tipton County, Indiana",188659489,0.011,IN,Indiana
"Howard County, Indiana",185363582,0.011,IN,Indiana
"De Kalb County, Indiana",181888455,0.011,IN,Indiana
"Ripley County, Indiana",180529767,0.011,IN,Indiana
"Whitley County, Indiana",178145437,0.011,IN,Indiana
"Spencer County, Indiana",174197705,0.011,IN,Indiana
"Starke County, Indiana",170988334,0.01,IN,Indiana
"Clay County, Indiana",168832477,0.01,IN,Indiana
"Hendricks County, Indiana",166100033,0.01,IN,Indiana
"Noble County, Indiana",161886184,0.01,IN,Indiana
"Porter County, Indiana",161161276,0.01,IN,Indiana
"Washington County, Indiana",158607316,0.01,IN,Indiana
"Johnson County, Indiana",151832541,0.009,IN,Indiana
"Greene County, Indiana",148741202,0.009,IN,Indiana
"Saint Joseph County, Indiana",147078960,0.009,IN,Indiana
"Vigo County, Indiana",146529635,0.009,IN,Indiana
"Lake County, Indiana",146226973,0.009,IN,Indiana
"Elkhart County, Indiana",138476407,0.008,IN,Indiana
"Jennings County, Indiana",137564160,0.008,IN,Indiana
"Warrick County, Indiana",135091901,0.008,IN,Indiana
"Morgan County, Indiana",128684298,0.008,IN,Indiana
"Steuben County, Indiana",123748497,0.008,IN,Indiana
"Franklin County, Indiana",122308954,0.007,IN,Indiana
"Hamilton County, Indiana",122078083,0.007,IN,Indiana
"Lagrange County, Indiana",119819487,0.007,IN,Indiana
"Pike County, Indiana",117880939,0.007,IN,Indiana
"Vanderburgh County, Indiana",106356075,0.006,IN,Indiana
"Fayette County, Indiana",106351050,0.006,IN,Indiana
"Union County, Indiana",98031041,0.006,IN,Indiana
"Jefferson County, Indiana",97281352,0.006,IN,Indiana
"Harrison County, Indiana",96576421,0.006,IN,Indiana
"Lawrence County, Indiana",91727462,0.006,IN,Indiana
"Orange County, Indiana",90721215,0.005,IN,Indiana
"Blackford County, Indiana",86060602,0.005,IN,Indiana
"Vermillion County, Indiana",84236260,0.005,IN,Indiana
"Clark County, Indiana",73444697,0.004,IN,Indiana
"Owen County, Indiana",65162164,0.004,IN,Indiana
"Scott County, Indiana",59982795,0.004,IN,Indiana
"Martin County, Indiana",51174534,0.003,IN,Indiana
"Perry County, Indiana",38090764,0.002,IN,Indiana
"Switzerland County, Indiana",35907988,0.002,IN,Indiana
"Dearborn County, Indiana",25681041,0.002,IN,Indiana
"Monroe County, Indiana",22956795,0.001,IN,Indiana
"Marion County, Indiana",18268189,0.001,IN,Indiana
"Crawford County, Indiana",16553439,0.001,IN,Indiana
"Ohio County, Indiana",8948344,0.001,IN,Indiana
"Brown County, Indiana",8376524,0.001,IN,Indiana
"Floyd County, Indiana",8279049,0.001,IN,Indiana
"Thomas County, Kansas",632743438,0.023,KS,Kansas
"Finney County, Kansas",575528960,0.021,KS,Kansas
"Gray County, Kansas",565031907,0.02,KS,Kansas
"Sumner County, Kansas",548946818,0.02,KS,Kansas
"Sherman County, Kansas",530789051,0.019,KS,Kansas
"Reno County, Kansas",493224726,0.018,KS,Kansas
"Ford County, Kansas",477537504,0.017,KS,Kansas
"Stevens County, Kansas",447403389,0.016,KS,Kansas
"Sheridan County, Kansas",440451221,0.016,KS,Kansas
"Stanton County, Kansas",435606186,0.016,KS,Kansas
"Haskell County, Kansas",433880310,0.016,KS,Kansas
"Scott County, Kansas",428320030,0.015,KS,Kansas
"Marshall County, Kansas",412787002,0.015,KS,Kansas
"Nemaha County, Kansas",402580699,0.015,KS,Kansas
"Greeley County, Kansas",386652157,0.014,KS,Kansas
"Washington County, Kansas",380394622,0.014,KS,Kansas
"Hamilton County, Kansas",373274566,0.013,KS,Kansas
"Pratt County, Kansas",370184777,0.013,KS,Kansas
"Wichita County, Kansas",369062736,0.013,KS,Kansas
"Kearny County, Kansas",368808928,0.013,KS,Kansas
"McPherson County, Kansas",368527857,0.013,KS,Kansas
"Rawlins County, Kansas",358257787,0.013,KS,Kansas
"Dickinson County, Kansas",357745015,0.013,KS,Kansas
"Stafford County, Kansas",350177675,0.013,KS,Kansas
"Republic County, Kansas",349480341,0.013,KS,Kansas
"Mitchell County, Kansas",344363732,0.012,KS,Kansas
"Meade County, Kansas",342640695,0.012,KS,Kansas
"Barton County, Kansas",340669338,0.012,KS,Kansas
"Brown County, Kansas",340010876,0.012,KS,Kansas
"Jewell County, Kansas",339341774,0.012,KS,Kansas
"Cheyenne County, Kansas",336671186,0.012,KS,Kansas
"Smith County, Kansas",330935814,0.012,KS,Kansas
"Sedgwick County, Kansas",326849074,0.012,KS,Kansas
"Ness County, Kansas",322099090,0.012,KS,Kansas
"Pawnee County, Kansas",321791551,0.012,KS,Kansas
"Logan County, Kansas",321390507,0.012,KS,Kansas
"Rice County, Kansas",318638499,0.012,KS,Kansas
"Gove County, Kansas",318510444,0.012,KS,Kansas
"Edwards County, Kansas",314916889,0.011,KS,Kansas
"Wallace County, Kansas",310333005,0.011,KS,Kansas
"Harper County, Kansas",310305217,0.011,KS,Kansas
"Marion County, Kansas",307416319,0.011,KS,Kansas
"Grant County, Kansas",301191641,0.011,KS,Kansas
"Lane County, Kansas",296366984,0.011,KS,Kansas
"Norton County, Kansas",293066328,0.011,KS,Kansas
"Morton County, Kansas",289310570,0.01,KS,Kansas
"Seward County, Kansas",287911381,0.01,KS,Kansas
"Graham County, Kansas",282412488,0.01,KS,Kansas
"Clay County, Kansas",281317411,0.01,KS,Kansas
"Cloud County, Kansas",281131656,0.01,KS,Kansas
"Phillips County, Kansas",279279669,0.01,KS,Kansas
"Harvey County, Kansas",277232358,0.01,KS,Kansas
"Decatur County, Kansas",276625649,0.01,KS,Kansas
"Hodgeman County, Kansas",275762929,0.01,KS,Kansas
"Kingman County, Kansas",274911737,0.01,KS,Kansas
"Osborne County, Kansas",258511943,0.009,KS,Kansas
"Rush County, Kansas",254680300,0.009,KS,Kansas
"Rooks County, Kansas",254314075,0.009,KS,Kansas
"Butler County, Kansas",239180603,0.009,KS,Kansas
"Saline County, Kansas",231413020,0.008,KS,Kansas
"Kiowa County, Kansas",229069837,0.008,KS,Kansas
"Trego County, Kansas",227930709,0.008,KS,Kansas
"Doniphan County, Kansas",226735955,0.008,KS,Kansas
"Cowley County, Kansas",223823810,0.008,KS,Kansas
"Russell County, Kansas",220368523,0.008,KS,Kansas
"Lincoln County, Kansas",216275651,0.008,KS,Kansas
"Ellis County, Kansas",215088663,0.008,KS,Kansas
"Ottawa County, Kansas",204497963,0.007,KS,Kansas
"Cherokee County, Kansas",203682047,0.007,KS,Kansas
"Clark County, Kansas",200934331,0.007,KS,Kansas
"Ellsworth County, Kansas",192351534,0.007,KS,Kansas
"Labette County, Kansas",180828908,0.007,KS,Kansas
"Lyon County, Kansas",179889006,0.006,KS,Kansas
"Barber County, Kansas",177112548,0.006,KS,Kansas
"Coffey County, Kansas",175370167,0.006,KS,Kansas
"Crawford County, Kansas",172763718,0.006,KS,Kansas
"Atchison County, Kansas",168105175,0.006,KS,Kansas
"Anderson County, Kansas",166837718,0.006,KS,Kansas
"Osage County, Kansas",163600783,0.006,KS,Kansas
"Pottawatomie County, Kansas",154230748,0.006,KS,Kansas
"Wilson County, Kansas",152578450,0.006,KS,Kansas
"Franklin County, Kansas",151805642,0.005,KS,Kansas
"Montgomery County, Kansas",149164841,0.005,KS,Kansas
"Allen County, Kansas",144825378,0.005,KS,Kansas
"Neosho County, Kansas",142045155,0.005,KS,Kansas
"Jackson County, Kansas",141161684,0.005,KS,Kansas
"Morris County, Kansas",138770631,0.005,KS,Kansas
"Jefferson County, Kansas",134563123,0.005,KS,Kansas
"Linn County, Kansas",133338951,0.005,KS,Kansas
"Shawnee County, Kansas",107478457,0.004,KS,Kansas
"Wabaunsee County, Kansas",101543024,0.004,KS,Kansas
"Douglas County, Kansas",100268600,0.004,KS,Kansas
"Miami County, Kansas",99720118,0.004,KS,Kansas
"Bourbon County, Kansas",99616776,0.004,KS,Kansas
"Riley County, Kansas",88929976,0.003,KS,Kansas
"Greenwood County, Kansas",84027191,0.003,KS,Kansas
"Woodson County, Kansas",78355245,0.003,KS,Kansas
"Leavenworth County, Kansas",74073977,0.003,KS,Kansas
"Comanche County, Kansas",73656887,0.003,KS,Kansas
"Chase County, Kansas",65051191,0.002,KS,Kansas
"Johnson County, Kansas",57233173,0.002,KS,Kansas
"Geary County, Kansas",48504373,0.002,KS,Kansas
"Elk County, Kansas",33942743,0.001,KS,Kansas
"Chautauqua County, Kansas",28666196,0.001,KS,Kansas
"Wyandotte County, Kansas",7399318,0,KS,Kansas
"Christian County, Kentucky",389196288,0.06,KY,Kentucky
"Logan County, Kentucky",315329370,0.049,KY,Kentucky
"Graves County, Kentucky",297760252,0.046,KY,Kentucky
"Union County, Kentucky",229200740,0.036,KY,Kentucky
"Daviess County, Kentucky",220330545,0.034,KY,Kentucky
"Henderson County, Kentucky",208647208,0.032,KY,Kentucky
"Todd County, Kentucky",195196017,0.03,KY,Kentucky
"Warren County, Kentucky",189217343,0.029,KY,Kentucky
"Calloway County, Kentucky",165206780,0.026,KY,Kentucky
"Webster County, Kentucky",151024110,0.023,KY,Kentucky
"Hickman County, Kentucky",149640125,0.023,KY,Kentucky
"Simpson County, Kentucky",148235183,0.023,KY,Kentucky
"McLean County, Kentucky",142036128,0.022,KY,Kentucky
"Barren County, Kentucky",121277237,0.019,KY,Kentucky
"Caldwell County, Kentucky",115916744,0.018,KY,Kentucky
"Breckinridge County, Kentucky",115298345,0.018,KY,Kentucky
"Hopkins County, Kentucky",112309041,0.017,KY,Kentucky
"Fulton County, Kentucky",108986706,0.017,KY,Kentucky
"Hardin County, Kentucky",106991036,0.017,KY,Kentucky
"Ballard County, Kentucky",103236485,0.016,KY,Kentucky
"Trigg County, Kentucky",96619525,0.015,KY,Kentucky
"Carlisle County, Kentucky",91792120,0.014,KY,Kentucky
"Hart County, Kentucky",90431997,0.014,KY,Kentucky
"Ohio County, Kentucky",89205790,0.014,KY,Kentucky
"Shelby County, Kentucky",85527990,0.013,KY,Kentucky
"Grayson County, Kentucky",81303880,0.013,KY,Kentucky
"Larue County, Kentucky",77419873,0.012,KY,Kentucky
"Crittenden County, Kentucky",74399304,0.012,KY,Kentucky
"Butler County, Kentucky",73084990,0.011,KY,Kentucky
"Marion County, Kentucky",72622489,0.011,KY,Kentucky
"Green County, Kentucky",71013758,0.011,KY,Kentucky
"Adair County, Kentucky",70698698,0.011,KY,Kentucky
"Livingston County, Kentucky",69575770,0.011,KY,Kentucky
"Allen County, Kentucky",68963312,0.011,KY,Kentucky
"Muhlenberg County, Kentucky",67989575,0.011,KY,Kentucky
"Nelson County, Kentucky",64876649,0.01,KY,Kentucky
"Marshall County, Kentucky",63814423,0.01,KY,Kentucky
"Meade County, Kentucky",62915135,0.01,KY,Kentucky
"Bourbon County, Kentucky",62600051,0.01,KY,Kentucky
"Taylor County, Kentucky",61552236,0.01,KY,Kentucky
"Pulaski County, Kentucky",58250513,0.009,KY,Kentucky
"McCracken County, Kentucky",56195230,0.009,KY,Kentucky
"Fleming County, Kentucky",55852156,0.009,KY,Kentucky
"Monroe County, Kentucky",48643153,0.008,KY,Kentucky
"Lincoln County, Kentucky",44626710,0.007,KY,Kentucky
"Metcalfe County, Kentucky",43363180,0.007,KY,Kentucky
"Mason County, Kentucky",41861926,0.006,KY,Kentucky
"Fayette County, Kentucky",39369367,0.006,KY,Kentucky
"Washington County, Kentucky",37229132,0.006,KY,Kentucky
"Edmonson County, Kentucky",36569671,0.006,KY,Kentucky
"Henry County, Kentucky",36499452,0.006,KY,Kentucky
"Harrison County, Kentucky",36436242,0.006,KY,Kentucky
